,full_text,created_at,retweet_count,favorite_count,retweeted,Month,Weekday,Hour,Sentiment
2033,"Received an update on Air Force One at MCAS Cherry Point in North Carolina, regarding damage caused by Hurricane Dorian. https://t.co/ogQRJ3iLmr",Mon Sep 09 22:49:21 +0000 2019,6762,31580,FALSE,9,0,22,Negative
2034,"Departing MCAS Cherry Point in North Carolina for Fayetteville, North Carolina. This is amazing! https://t.co/JDv5HA126A",Mon Sep 09 21:47:41 +0000 2019,11321,46944,FALSE,9,0,21,Positive
2035,Speaking to Governor @HenryMcMaster of South Carolina on my way to North Carolina for a big rally for Dan Bishop (@jdanbishop) running for Congress. Vote tomorrow! #NC09 https://t.co/KmrDd9JPOh,Mon Sep 09 21:34:41 +0000 2019,7319,31802,FALSE,9,0,21,Neutral
2036,To every one of the HEROES we recognized today — THANK YOU and God Bless You All! https://t.co/JWKwylpdiO,Mon Sep 09 20:08:40 +0000 2019,15693,68844,FALSE,9,0,20,Positive
2037,"RT @WhiteHouse: President @realDonaldTrump awarded six police officers from Dayton, Ohio, with the Medal of Valor and honored five American…",Mon Sep 09 19:48:25 +0000 2019,9018,0,FALSE,9,0,19,Positive
2038,"We have been serving as policemen in Afghanistan, and that was not meant to be the job of our Great Soldiers, the finest on earth. Over the last four days, we have been hitting our Enemy harder than at any time in the last ten years!",Mon Sep 09 17:56:23 +0000 2019,14934,68315,FALSE,9,0,17,Positive
2039,"...the Economy, where there is NO Recession, much to the regret of the LameStream Media! They are working overtime to help the Democrats win in 2020, but that will NEVER HAPPEN, Americans are too smart!",Mon Sep 09 17:49:47 +0000 2019,10746,49543,FALSE,9,0,17,Neutral
2040,"...the look of turmoil in the White House, of which there is none. I view much of the media as simply an arm of the Democrat Party. They are corrupt, and they are extremely upset at how well our Country is doing under MY Leadership, including...",Mon Sep 09 17:49:45 +0000 2019,10595,49252,FALSE,9,0,17,Negative
2041,"A lot of Fake News is being reported that I overruled the VP and various advisers on a potential Camp David meeting with the Taliban. This Story is False! I always think it is good to meet and talk, but in this case I decided not to. The Dishonest Media likes to create...",Mon Sep 09 17:49:44 +0000 2019,13589,60266,FALSE,9,0,17,Negative
2042,"RT @WhiteHouse: Just now, President @realDonaldTrump honored 11 incredible patriots, each of whom stepped forward to save lives in the face…",Mon Sep 09 16:48:28 +0000 2019,9328,0,FALSE,9,0,16,Positive
2043,"The Trump Administration has achieved more in the first 2 1/2 years of its existence than perhaps any administration in the history of our Country. We get ZERO media credit for what we have done, and are doing, but the people know, and that’s all that is important!",Mon Sep 09 14:55:59 +0000 2019,17881,73552,FALSE,9,0,14,Positive
2044,"I had nothing to do with the decision of our great @VP Mike Pence to stay overnight at one of the Trump owned resorts in Doonbeg, Ireland. Mike’s family has lived in Doonbeg for many years, and he thought that during his very busy European visit, he would stop and see his family!",Mon Sep 09 13:52:47 +0000 2019,12005,60434,FALSE,9,0,13,Positive
2045,"I know nothing about an Air Force plane landing at an airport (which I do not own and have nothing to do with) near Turnberry Resort (which I do own) in Scotland, and filling up with fuel, with the crew staying overnight at Turnberry (they have good taste!). NOTHING TO DO WITH ME",Mon Sep 09 13:43:46 +0000 2019,16159,84526,FALSE,9,0,13,Positive
2046,"..that this Administration has done. They don’t talk about the great economy, the big tax and regulation cuts, the rebuilding of the Military, “Choice” at our VA, our Vets, Judges and Supreme Court Justices, the Border Wall going up, lowest crime numbers, 2nd A, and so much more!",Mon Sep 09 13:23:23 +0000 2019,9472,42730,FALSE,9,0,13,Positive
2047,"As bad as @CNN is, Comcast MSNBC is worse. Their ratings are also way down because they have lost all credibility. I believe their stories about me are not 93% negative, but actually 100% negative. They are incapable of saying anything positive, despite all of the great things...",Mon Sep 09 13:23:22 +0000 2019,12931,57525,FALSE,9,0,13,Negative
2048,"...But most importantly, @CNN is bad for the USA. Their International Division spews bad information &amp; Fake News all over the globe. This is why foreign leaders are always asking me, “Why does the Media hate the U.S. sooo much?” It is a fraudulent shame, &amp; all comes from the top!",Mon Sep 09 13:01:41 +0000 2019,12040,49648,FALSE,9,0,13,Negative
2049,"Great news that an activist investor is now involved with AT&amp;T. As the owner of VERY LOW RATINGS @CNN, perhaps they will now put a stop to all of the Fake News emanating from its non-credible “anchors.” Also, I hear that, because of its bad ratings, it is losing a fortune.....",Mon Sep 09 13:01:41 +0000 2019,12601,53529,FALSE,9,0,13,Negative
2050,"94% Approval Rating in the Republican Party, a record. Thank you!",Mon Sep 09 11:29:36 +0000 2019,19013,102190,FALSE,9,0,11,Positive
2051,"House Republicans should allow Chairs of Committees to remain for longer than 6 years. It forces great people, and real leaders, to leave after serving. The Dems have unlimited terms. While that has its own problems, it is a better way to go. Fewer people, in the end, will leave!",Mon Sep 09 11:08:24 +0000 2019,8514,38223,FALSE,9,0,11,Positive
2052,"...but then he ran for Congress and won, only to lose his re-elect after I Tweeted my endorsement, on Election Day, for his opponent. But now take heart, he is back, and running for President of the United States. The Three Stooges, all badly failed candidates, will give it a go!",Mon Sep 09 10:58:26 +0000 2019,12857,62848,FALSE,9,0,10,Negative
2053,"When the former Governor of the Great State of South Carolina, @MarkSanford, was reported missing, only to then say he was away hiking on the Appalachian Trail, then was found in Argentina with his Flaming Dancer friend, it sounded like his political career was over. It was,....",Mon Sep 09 10:58:25 +0000 2019,14152,62378,FALSE,9,0,10,Positive
2054,"North Carolina, vote for Dan Bishop tomorrow. We need him badly in Washington! His opponent is a far left Sanctuary Cities supporter.",Mon Sep 09 10:51:05 +0000 2019,16102,56616,FALSE,9,0,10,Negative
2055,"RT @JuddPDeere45: Today, @POTUS @realDonaldTrump was informed that His Highness Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, Amir of the State…",Mon Sep 09 10:40:33 +0000 2019,3718,0,FALSE,9,0,10,Neutral
2056,"RT @JuddPDeere45: .... The @POTUS wishes his friend, the Amir, a speedy recovery and looks forward to welcoming him back to Washington as s…",Mon Sep 09 10:40:31 +0000 2019,3428,0,FALSE,9,0,10,Positive
2057,RT @FEMA_Pete: I met with @NCemergency officials today to discuss @fema support as they assess damage and address needs in hard-hit communi…,Mon Sep 09 10:40:20 +0000 2019,3091,0,FALSE,9,0,10,Negative
2058,RT @MariaBartiromo: Navarro: Trump's economy is solid as a rock https://t.co/6az9d2ixWq  @SundayFutures @FoxNews,Mon Sep 09 10:23:35 +0000 2019,5870,0,FALSE,9,0,10,Positive
2059,Maria &amp; John understood the dishonesty &amp; deception from the very beginning! https://t.co/kyYx4S56Z0,Mon Sep 09 10:21:06 +0000 2019,10651,35250,FALSE,9,0,10,Negative
2060,".....the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that had nothing to do with it...And the people that so desperately sought my help when everyone else had failed, all they talk about now is Impeaching President Trump!",Mon Sep 09 03:11:53 +0000 2019,12902,61486,FALSE,9,0,3,Negative
2061,"....musician @johnlegend, and his filthy mouthed wife, are talking now about how great it is - but I didn’t see them around when we needed help getting it passed. “Anchor”@LesterHoltNBC doesn’t even bring up the subject of President Trump or the Republicans when talking about....",Mon Sep 09 03:11:53 +0000 2019,15172,69117,FALSE,9,0,3,Positive
2062,"....A man named @VanJones68, and many others, were profusely grateful (at that time!). I SIGNED IT INTO LAW, no one else did, &amp; Republicans deserve much credit. But now that it is passed, people that had virtually nothing to do with it are taking the praise. Guys like boring.....",Mon Sep 09 03:11:53 +0000 2019,6800,27588,FALSE,9,0,3,Positive
2063,"When all of the people pushing so hard for Criminal Justice Reform were  unable to come even close to getting it done, they came to me as a group and asked for my help. I got it done with a group of Senators &amp; others who would never have gone for it. Obama couldn’t come close....",Mon Sep 09 03:11:53 +0000 2019,18367,83271,FALSE,9,0,3,Negative
2064,"RT @WhiteHouse: “This is a momentous occasion for the arts."" @FLOTUS, who is the Honorary Chair of the John F. Kennedy Center for the Perfo…",Mon Sep 09 02:31:00 +0000 2019,8076,0,FALSE,9,0,2,Positive
2065,RT @IvankaTrump: I look forward to visiting Alabama on Tuesday! 🇺🇸 https://t.co/RlHTCOv4JK,Mon Sep 09 02:30:32 +0000 2019,6526,0,FALSE,9,0,2,Neutral
2066,https://t.co/NeTvaaeVTR,Mon Sep 09 02:17:38 +0000 2019,12341,50349,FALSE,9,0,2,Neutral
2067,"RT @arielmou: ⁦#Video of @IvankaTrump⁩ dancing with Paraguayan women, as her South American trip comes to an end today. #WGDP https://t.co/…",Sun Sep 08 20:01:26 +0000 2019,7012,0,FALSE,9,6,20,Neutral
2068,RT @VP: Thank you @IvankaTrump for continuing to show America’s support for the people of Venezuela! We will not stop fighting until they h…,Sun Sep 08 20:00:32 +0000 2019,8134,0,FALSE,9,6,20,Positive
2069,RT @thehill: YESTERDAY: Ivanka Trump meets with the Paraguay Pres. Mario Abdo Benítez during her trip in South America. https://t.co/rAaLK9…,Sun Sep 08 20:00:07 +0000 2019,4390,0,FALSE,9,6,20,Positive
2070,"RT @JessicaDitto45: “We stand with the people of Venezuela in their struggle to restore democracy, freedom and rule of law. It was deeply m…",Sun Sep 08 19:58:23 +0000 2019,5625,0,FALSE,9,6,19,Neutral
2071,"Congratulations to @JudgeJeanine Pirro on having, again, the Number One Best Selling Book!",Sun Sep 08 19:52:20 +0000 2019,13243,70474,FALSE,9,6,19,Positive
2072,"Looking forward to being in the North Carolina tomorrow night. We’re having a BIG RALLY for a great guy, Dan Bishop. Strong on Crime, Borders, your Military and our Vets, we need Dan Bishop in Washington badly. His opponent is WEAK on Crime, Borders, and against your 2nd A.",Sun Sep 08 19:34:04 +0000 2019,16856,68290,FALSE,9,6,19,Negative
2073,WE ARE BUILDING THE WALL... https://t.co/OQQaag2ZUW,Sun Sep 08 16:56:32 +0000 2019,24443,107548,FALSE,9,6,16,Neutral
2074,Leakin’ Lyin’ James Comey! https://t.co/0qr5BcbRcl,Sun Sep 08 04:06:31 +0000 2019,17337,58549,FALSE,9,6,4,Neutral
2075,https://t.co/QeUbwdsWfr,Sun Sep 08 03:57:23 +0000 2019,45155,167540,FALSE,9,6,3,Neutral
2076,"....only made it worse! If they cannot agree to a ceasefire during these very important peace talks, and would even kill 12 innocent people, then they probably don’t have the power to negotiate a meaningful agreement anyway. How many more decades are they willing to fight?",Sat Sep 07 22:51:18 +0000 2019,18562,84541,FALSE,9,5,22,Positive
2077,"....an attack in Kabul that killed one of our great great soldiers, and 11 other people. I immediately cancelled the meeting and called off peace negotiations. What kind of people would kill so many in order to seemingly strengthen their bargaining position? They didn’t, they....",Sat Sep 07 22:51:18 +0000 2019,16960,72893,FALSE,9,5,22,Neutral
2078,"Unbeknownst to almost everyone, the major Taliban leaders and, separately, the President of Afghanistan, were going to secretly meet with me at Camp David on Sunday. They were coming to the United States tonight. Unfortunately, in order to build false leverage, they admitted to..",Sat Sep 07 22:51:17 +0000 2019,21934,84126,FALSE,9,5,22,Negative
2079,RT @PoliticalShort: “News coverage of President Trump has been 92% negative. The most egregious and dangerous forms of this bias thrived th…,Sat Sep 07 21:43:00 +0000 2019,10957,0,FALSE,9,5,21,Negative
2080,"RT @BreitbartNews: Elizabeth Warren promises to declare war on American energy. 
""I will ban fracking—everywhere."" https://t.co/YEenw2MUfV",Sat Sep 07 21:41:57 +0000 2019,7528,0,FALSE,9,5,21,Positive
2081,RT @BreitbartNews: Swedish behavioral scientist Magnus Söderlund has suggested that eating other people after they die could be a means of…,Sat Sep 07 21:41:53 +0000 2019,7106,0,FALSE,9,5,21,Negative
2082,"RT @JudicialWatch: .@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent c…",Sat Sep 07 21:39:02 +0000 2019,8121,0,FALSE,9,5,21,Neutral
2083,"RT @BreitbartNews: Everything is on the line. ""...the Democrats will move for an outright repeal of the Second Amendment,"" said @RepMoBrook…",Sat Sep 07 21:22:25 +0000 2019,7357,0,FALSE,9,5,21,Neutral
2084,RT @realDonaldTrump: https://t.co/J3aTzBG7ao,Sat Sep 07 20:47:45 +0000 2019,50105,0,FALSE,9,5,20,Neutral
2085,"...FAKE NEWS. I would like very much to stop referring to this ridiculous story, but the LameStream Media just won’t let it alone. They always have to have the last word, even though they know they are defrauding &amp; deceiving the public. The public knows that the Media is corrupt!",Sat Sep 07 20:44:54 +0000 2019,13577,64533,FALSE,9,5,20,Negative
2086,"The Failing New York Times stated, in an article written by Obama flunky Peter Baker (who lovingly wrote Obama book),”Even after the President forecast the storm to include Alabama.” THIS IS NOT TRUE. I said, VERY EARLY ON, that it MAY EVEN hit Alabama. A BIG DIFFERENCE.....",Sat Sep 07 20:44:53 +0000 2019,14050,68295,FALSE,9,5,20,Negative
2087,Our Economy is doing great!!!!! https://t.co/JnnEbyWQek,Sat Sep 07 19:58:37 +0000 2019,12087,51975,FALSE,9,5,19,Positive
2088,"RT @VP: The United States stands without apology for a strong, prosperous, and free United Kingdom and we fully support their decision to l…",Sat Sep 07 19:55:51 +0000 2019,18062,0,FALSE,9,5,19,Positive
2089,"RT @WhiteHouseCEA: New from @BLS_gov - in August, the #unemployment rate remained at 3.7%, and has been under 4% for 18 consecutive months,…",Sat Sep 07 19:54:55 +0000 2019,5125,0,FALSE,9,5,19,Neutral
2090,"RT @WhiteHouse: Congress has an opportunity to replace NAFTA with a deal that protects American workers—and ""would boost the fortunes of Am…",Sat Sep 07 19:54:38 +0000 2019,6945,0,FALSE,9,5,19,Positive
2091,"JOBS, JOBS, JOBS! https://t.co/NeTvaaeVTR",Sat Sep 07 19:42:27 +0000 2019,14746,63764,FALSE,9,5,19,Neutral
2092,Congratulations to the GREAT Jerry West! https://t.co/BD6FUD6JwP https://t.co/tNMJCRD4ft,Sat Sep 07 15:11:21 +0000 2019,8628,42286,FALSE,9,5,15,Positive
2093,Thank you Katie. The U.S. is doing great! https://t.co/FT2ERbVPf6,Sat Sep 07 13:51:21 +0000 2019,12460,52885,FALSE,9,5,13,Positive
2094,"Russia and Ukraine just swapped large numbers of prisoners. Very good news, perhaps a first giant step to peace. Congratulations to both countries!",Sat Sep 07 13:48:36 +0000 2019,14923,74377,FALSE,9,5,13,Positive
2095,"“In 22 years of patrolling our Southern Border, I have never seen Mexico act like a true Border Security Partner until President Trump got involved, and now they are stepping up to the plate and doing what they need to do.” Brandon Judd, National Border Patrol",Sat Sep 07 13:14:46 +0000 2019,20721,84878,FALSE,9,5,13,Positive
2096,"The Washington Post’s @PhilipRucker (Mr. Off the Record) &amp; @AshleyRParker, two nasty lightweight reporters, shouldn’t even be allowed on the grounds of the White House because their reporting is so DISGUSTING &amp; FAKE. Also, add the appointment of MANY Federal Judges this Summer! https://t.co/7d33tzKxXq",Sat Sep 07 11:08:27 +0000 2019,9688,37351,FALSE,9,5,11,Negative
2097,"I want to congratulate @senatemajldr Mitch McConnell and all Republicans. Today I signed the 160th Federal Judge to the Bench. Within a short period of time we will be at over 200 Federal Judges, including many in the Appellate Courts &amp; two great new U.S. Supreme Court Justices!",Sat Sep 07 10:52:36 +0000 2019,18128,73490,FALSE,9,5,10,Positive
